quarter_key,year,quarter,region_ar,city,property_type,rental_contracts,avg_rent,property_category_ar
2023Q4,2023,4,الباحة,Al Bahah,Residential,74,18373.913043,دور - سكني
2023Q4,2023,4,الباحة,Al Bahah,Residential,1821,14009.922969,شقة - سكني
2023Q4,2023,4,الباحة,Al Bahah,Residential,10,26420.0,فيلا - سكني
2023Q4,2023,4,الباحة,Al Bahah,Commercial,340,576.203321,محل - تجاري
2023Q4,2023,4,الباحة,Al Bahah,Commercial,18,730.705025,معرض تجاري - تجاري
2023Q4,2023,4,الباحة,Al Bahah,Commercial,13,327.761905,مكتب - تجاري
2024Q1,2024,1,الباحة,Al Bahah,Residential,77,10127.568965,استديو - سكني
2024Q1,2024,1,الباحة,Al Bahah,Residential,36,17444.444444,دور - سكني
2024Q1,2024,1,الباحة,Al Bahah,Residential,1459,15210.274137,شقة - سكني
2024Q1,2024,1,الباحة,Al Bahah,Residential,2,38500.0,فيلا - سكني
2024Q1,2024,1,الباحة,Al Bahah,Commercial,253,496.706979,محل - تجاري
2024Q1,2024,1,الباحة,Al Bahah,Commercial,35,752.63169,معرض تجاري - تجاري
2024Q1,2024,1,الباحة,Al Bahah,Commercial,22,355.643594,مكتب - تجاري
2024Q2,2024,2,الباحة,Al Bahah,Residential,57,11577.55102,استديو - سكني
2024Q2,2024,2,الباحة,Al Bahah,Residential,32,19819.230769,دور - سكني
2024Q2,2024,2,الباحة,Al Bahah,Residential,1717,15559.002382,شقة - سكني
2024Q2,2024,2,الباحة,Al Bahah,Residential,4,38500.0,فيلا - سكني
2024Q2,2024,2,الباحة,Al Bahah,Commercial,288,552.689888,محل - تجاري
2024Q2,2024,2,الباحة,Al Bahah,Commercial,14,546.94467,معرض تجاري - تجاري
2024Q2,2024,2,الباحة,Al Bahah,Commercial,12,438.020037,مكتب - تجاري
2024Q3,2024,3,الباحة,Al Bahah,Residential,114,10133.47619,استديو - سكني
2024Q3,2024,3,الباحة,Al Bahah,Residential,62,17245.4,دور - سكني
2024Q3,2024,3,الباحة,Al Bahah,Residential,2147,15980.77368,شقة - سكني
2024Q3,2024,3,الباحة,Al Bahah,Residential,2,18100.0,فيلا - سكني
2024Q3,2024,3,الباحة,Al Bahah,Commercial,393,494.222471,محل - تجاري
2024Q3,2024,3,الباحة,Al Bahah,Commercial,14,477.24135,معرض تجاري - تجاري
2024Q3,2024,3,الباحة,Al Bahah,Commercial,13,295.404763,مكتب - تجاري
2024Q4,2024,4,الباحة,Al Bahah,Residential,57,11385.365853,استديو - سكني
2024Q4,2024,4,الباحة,Al Bahah,Residential,1,28000.0,دوبلاكس - سكني
2024Q4,2024,4,الباحة,Al Bahah,Residential,51,25881.395348,دور - سكني
2024Q4,2024,4,الباحة,Al Bahah,Residential,1769,15694.121189,شقة - سكني
2024Q4,2024,4,الباحة,Al Bahah,Residential,5,27200.0,فيلا - سكني
2024Q4,2024,4,الباحة,Al Bahah,Commercial,382,577.352572,محل - تجاري
2024Q4,2024,4,الباحة,Al Bahah,Commercial,23,808.097077,معرض تجاري - تجاري
2024Q4,2024,4,الباحة,Al Bahah,Commercial,20,366.344071,مكتب - تجاري
2019Q1,2019,1,مكة المكرمة,Jeddah,Residential,418,13383.19444,استديو - سكني
2019Q1,2019,1,مكة المكرمة,Makkah,Residential,29,10051.85185,استديو - سكني
2019Q1,2019,1,مكة المكرمة,Jeddah,Residential,126,61563.93388,دوبلاكس - سكني
2019Q1,2019,1,مكة المكرمة,Makkah,Residential,15,26849.46667,دوبلاكس - سكني
2019Q1,2019,1,مكة المكرمة,Jeddah,Residential,184,31736.1195,دور - سكني
2019Q1,2019,1,مكة المكرمة,Makkah,Residential,102,31687.27941,دور - سكني
2019Q1,2019,1,مكة المكرمة,Jeddah,Residential,17180,20902.82692,شقة - سكني
2019Q1,2019,1,مكة المكرمة,Makkah,Residential,3528,17934.78938,شقة - سكني
2019Q1,2019,1,مكة المكرمة,Jeddah,Residential,244,80004.79736,فيلا - سكني
2019Q1,2019,1,مكة المكرمة,Makkah,Residential,15,48005.25,فيلا - سكني
2019Q1,2019,1,مكة المكرمة,Jeddah,Commercial,189,743.057463,محل - تجاري
2019Q1,2019,1,مكة المكرمة,Makkah,Commercial,54,513.082314,محل - تجاري
2019Q1,2019,1,مكة المكرمة,Jeddah,Commercial,7,887.147128,معرض تجاري - تجاري
2019Q1,2019,1,مكة المكرمة,Jeddah,Commercial,41,369.54628,مكتب - تجاري
2019Q1,2019,1,مكة المكرمة,Makkah,Commercial,7,353.314981,مكتب - تجاري
2019Q2,2019,2,مكة المكرمة,Jeddah,Residential,444,14575.1165,استديو - سكني
2019Q2,2019,2,مكة المكرمة,Makkah,Residential,42,11331.39474,استديو - سكني
2019Q2,2019,2,مكة المكرمة,Jeddah,Residential,168,63695.46452,دوبلاكس - سكني
2019Q2,2019,2,مكة المكرمة,Makkah,Residential,10,24166.6,دوبلاكس - سكني
2019Q2,2019,2,مكة المكرمة,Jeddah,Residential,171,36647.24658,دور - سكني
2019Q2,2019,2,مكة المكرمة,Makkah,Residential,70,26045.77778,دور - سكني
2019Q2,2019,2,مكة المكرمة,Jeddah,Residential,17508,20902.63559,شقة - سكني
2019Q2,2019,2,مكة المكرمة,Makkah,Residential,3386,17992.5356,شقة - سكني
2019Q2,2019,2,مكة المكرمة,Jeddah,Residential,241,78298.95794,فيلا - سكني
2019Q2,2019,2,مكة المكرمة,Makkah,Residential,11,39636.36364,فيلا - سكني
2019Q2,2019,2,مكة المكرمة,Jeddah,Commercial,324,756.847633,محل - تجاري
2019Q2,2019,2,مكة المكرمة,Makkah,Commercial,271,553.943644,محل - تجاري
2019Q2,2019,2,مكة المكرمة,Jeddah,Commercial,27,740.523381,معرض تجاري - تجاري
2019Q2,2019,2,مكة المكرمة,Makkah,Commercial,6,1494.553448,معرض تجاري - تجاري
2019Q2,2019,2,مكة المكرمة,Jeddah,Commercial,109,426.830054,مكتب - تجاري
2019Q2,2019,2,مكة المكرمة,Makkah,Commercial,8,268.377195,مكتب - تجاري
2019Q3,2019,3,مكة المكرمة,Jeddah,Residential,690,14150.23582,استديو - سكني
2019Q3,2019,3,مكة المكرمة,Makkah,Residential,39,11521.875,استديو - سكني
2019Q3,2019,3,مكة المكرمة,Jeddah,Residential,164,85459.54,دوبلاكس - سكني
2019Q3,2019,3,مكة المكرمة,Makkah,Residential,10,34900.0,دوبلاكس - سكني
2019Q3,2019,3,مكة المكرمة,Jeddah,Residential,182,35176.29936,دور - سكني
2019Q3,2019,3,مكة المكرمة,Makkah,Residential,137,27230.56,دور - سكني
2019Q3,2019,3,مكة المكرمة,Jeddah,Residential,22136,20721.76285,شقة - سكني
2019Q3,2019,3,مكة المكرمة,Makkah,Residential,5752,18073.37508,شقة - سكني
2019Q3,2019,3,مكة المكرمة,Jeddah,Residential,385,77535.42249,فيلا - سكني
2019Q3,2019,3,مكة المكرمة,Makkah,Residential,40,41641.14706,فيلا - سكني
2019Q3,2019,3,مكة المكرمة,Jeddah,Commercial,759,763.419516,محل - تجاري
2019Q3,2019,3,مكة المكرمة,Makkah,Commercial,821,789.881199,محل - تجاري
2019Q3,2019,3,مكة المكرمة,Jeddah,Commercial,48,872.368593,معرض تجاري - تجاري
2019Q3,2019,3,مكة المكرمة,Makkah,Commercial,24,1799.996778,معرض تجاري - تجاري
2019Q3,2019,3,مكة المكرمة,Jeddah,Commercial,185,437.931348,مكتب - تجاري
2019Q3,2019,3,مكة المكرمة,Makkah,Commercial,48,366.974799,مكتب - تجاري
2019Q4,2019,4,مكة المكرمة,Jeddah,Residential,762,14083.92467,استديو - سكني
2019Q4,2019,4,مكة المكرمة,Makkah,Residential,78,12805.83333,استديو - سكني
2019Q4,2019,4,مكة المكرمة,Jeddah,Residential,260,80104.93827,دوبلاكس - سكني
2019Q4,2019,4,مكة المكرمة,Makkah,Residential,17,28852.0625,دوبلاكس - سكني
2019Q4,2019,4,مكة المكرمة,Jeddah,Residential,194,35820.10559,دور - سكني
2019Q4,2019,4,مكة المكرمة,Makkah,Residential,113,21162.18824,دور - سكني
2019Q4,2019,4,مكة المكرمة,Jeddah,Residential,26027,20585.24332,شقة - سكني
2019Q4,2019,4,مكة المكرمة,Makkah,Residential,5713,17799.96988,شقة - سكني
2019Q4,2019,4,مكة المكرمة,Jeddah,Residential,406,78914.78488,فيلا - سكني
2019Q4,2019,4,مكة المكرمة,Makkah,Residential,47,42420.16667,فيلا - سكني
2019Q4,2019,4,مكة المكرمة,Jeddah,Commercial,1001,719.157399,محل - تجاري
2019Q4,2019,4,مكة المكرمة,Makkah,Commercial,1278,970.487257,محل - تجاري
2019Q4,2019,4,مكة المكرمة,Jeddah,Commercial,75,785.867152,معرض تجاري - تجاري
2019Q4,2019,4,مكة المكرمة,Makkah,Commercial,93,1799.002822,معرض تجاري - تجاري
2019Q4,2019,4,مكة المكرمة,Jeddah,Commercial,347,420.465387,مكتب - تجاري
2019Q4,2019,4,مكة المكرمة,Makkah,Commercial,92,390.385073,مكتب - تجاري
2020Q1,2020,1,مكة المكرمة,Jeddah,Residential,774,13584.87441,استديو - سكني
2020Q1,2020,1,مكة المكرمة,Makkah,Residential,53,11736.36364,استديو - سكني
2020Q1,2020,1,مكة المكرمة,Jeddah,Residential,319,81980.48971,دوبلاكس - سكني
2020Q1,2020,1,مكة المكرمة,Makkah,Residential,14,29214.28571,دوبلاكس - سكني
2020Q1,2020,1,مكة المكرمة,Jeddah,Residential,261,38583.41014,دور - سكني
2020Q1,2020,1,مكة المكرمة,Makkah,Residential,104,25404.98592,دور - سكني
2020Q1,2020,1,مكة المكرمة,Jeddah,Residential,23631,20292.03029,شقة - سكني
2020Q1,2020,1,مكة المكرمة,Makkah,Residential,5038,17471.05838,شقة - سكني
2020Q1,2020,1,مكة المكرمة,Jeddah,Residential,304,73646.30502,فيلا - سكني
2020Q1,2020,1,مكة المكرمة,Makkah,Residential,14,42694.41667,فيلا - سكني
2020Q1,2020,1,مكة المكرمة,Jeddah,Commercial,1192,818.192626,محل - تجاري
2020Q1,2020,1,مكة المكرمة,Makkah,Commercial,813,1151.341399,محل - تجاري
2020Q1,2020,1,مكة المكرمة,Jeddah,Commercial,71,882.67454,معرض تجاري - تجاري
2020Q1,2020,1,مكة المكرمة,Makkah,Commercial,24,1279.587874,معرض تجاري - تجاري
2020Q1,2020,1,مكة المكرمة,Jeddah,Commercial,377,407.534499,مكتب - تجاري
2020Q1,2020,1,مكة المكرمة,Makkah,Commercial,55,321.46047,مكتب - تجاري
2020Q2,2020,2,مكة المكرمة,Jeddah,Residential,777,13514.05357,استديو - سكني
2020Q2,2020,2,مكة المكرمة,Makkah,Residential,65,9624.0,استديو - سكني
2020Q2,2020,2,مكة المكرمة,Jeddah,Residential,178,78039.82209,دوبلاكس - سكني
2020Q2,2020,2,مكة المكرمة,Makkah,Residential,13,21275.30769,دوبلاكس - سكني
2020Q2,2020,2,مكة المكرمة,Jeddah,Residential,268,35489.55794,دور - سكني
2020Q2,2020,2,مكة المكرمة,Makkah,Residential,52,19521.52273,دور - سكني
2020Q2,2020,2,مكة المكرمة,Jeddah,Residential,19875,20056.57196,شقة - سكني
2020Q2,2020,2,مكة المكرمة,Makkah,Residential,3619,16451.65517,شقة - سكني
2020Q2,2020,2,مكة المكرمة,Jeddah,Residential,345,70774.63492,فيلا - سكني
2020Q2,2020,2,مكة المكرمة,Makkah,Residential,11,44151.45455,فيلا - سكني
2020Q2,2020,2,مكة المكرمة,Jeddah,Commercial,576,704.166898,محل - تجاري
2020Q2,2020,2,مكة المكرمة,Makkah,Commercial,239,624.542782,محل - تجاري
2020Q2,2020,2,مكة المكرمة,Jeddah,Commercial,46,867.868307,معرض تجاري - تجاري
2020Q2,2020,2,مكة المكرمة,Makkah,Commercial,3,934.112553,معرض تجاري - تجاري
2020Q2,2020,2,مكة المكرمة,Jeddah,Commercial,207,424.38651,مكتب - تجاري
2020Q2,2020,2,مكة المكرمة,Makkah,Commercial,24,289.826221,مكتب - تجاري
2020Q3,2020,3,مكة المكرمة,Jeddah,Residential,1440,12400.9838,استديو - سكني
2020Q3,2020,3,مكة المكرمة,Makkah,Residential,204,9512.605042,استديو - سكني
2020Q3,2020,3,مكة المكرمة,Jeddah,Residential,370,62748.42813,دوبلاكس - سكني
2020Q3,2020,3,مكة المكرمة,Makkah,Residential,19,37922.22222,دوبلاكس - سكني
2020Q3,2020,3,مكة المكرمة,Jeddah,Residential,436,31724.80168,دور - سكني
2020Q3,2020,3,مكة المكرمة,Makkah,Residential,206,18316.20245,دور - سكني
2020Q3,2020,3,مكة المكرمة,Jeddah,Residential,38909,19800.3686,شقة - سكني
2020Q3,2020,3,مكة المكرمة,Makkah,Residential,10959,16154.77603,شقة - سكني
2020Q3,2020,3,مكة المكرمة,Jeddah,Residential,572,67760.65659,فيلا - سكني
2020Q3,2020,3,مكة المكرمة,Makkah,Residential,40,32229.08571,فيلا - سكني
2020Q3,2020,3,مكة المكرمة,Jeddah,Commercial,3210,728.616505,محل - تجاري
2020Q3,2020,3,مكة المكرمة,Makkah,Commercial,1719,602.540844,محل - تجاري
2020Q3,2020,3,مكة المكرمة,Jeddah,Commercial,296,905.011298,معرض تجاري - تجاري
2020Q3,2020,3,مكة المكرمة,Makkah,Commercial,35,1886.228,معرض تجاري - تجاري
2020Q3,2020,3,مكة المكرمة,Jeddah,Commercial,774,426.871953,مكتب - تجاري
2020Q3,2020,3,مكة المكرمة,Makkah,Commercial,113,290.366634,مكتب - تجاري
2020Q4,2020,4,مكة المكرمة,Jeddah,Residential,1565,12247.64801,استديو - سكني
2020Q4,2020,4,مكة المكرمة,Makkah,Residential,147,10741.22917,استديو - سكني
2020Q4,2020,4,مكة المكرمة,Jeddah,Residential,450,62461.80759,دوبلاكس - سكني
2020Q4,2020,4,مكة المكرمة,Makkah,Residential,25,30817.3913,دوبلاكس - سكني
2020Q4,2020,4,مكة المكرمة,Jeddah,Residential,582,37013.84019,دور - سكني
2020Q4,2020,4,مكة المكرمة,Makkah,Residential,263,20050.89873,دور - سكني
2020Q4,2020,4,مكة المكرمة,Jeddah,Residential,46269,19839.67681,شقة - سكني
2020Q4,2020,4,مكة المكرمة,Makkah,Residential,9335,16685.60917,شقة - سكني
2020Q4,2020,4,مكة المكرمة,Jeddah,Residential,669,82579.4718,فيلا - سكني
2020Q4,2020,4,مكة المكرمة,Makkah,Residential,37,35273.78571,فيلا - سكني
2020Q4,2020,4,مكة المكرمة,Jeddah,Commercial,5568,722.329538,محل - تجاري
2020Q4,2020,4,مكة المكرمة,Makkah,Commercial,2182,765.094771,محل - تجاري
2020Q4,2020,4,مكة المكرمة,Jeddah,Commercial,627,934.002445,معرض تجاري - تجاري
2020Q4,2020,4,مكة المكرمة,Makkah,Commercial,121,1684.893471,معرض تجاري - تجاري
2020Q4,2020,4,مكة المكرمة,Jeddah,Commercial,1808,436.00686,مكتب - تجاري
2020Q4,2020,4,مكة المكرمة,Makkah,Commercial,218,304.47687,مكتب - تجاري
2021Q1,2021,1,مكة المكرمة,Jeddah,Residential,3313,12970.99132,استديو - سكني
2021Q1,2021,1,مكة المكرمة,Makkah,Residential,205,9862.626262,استديو - سكني
2021Q1,2021,1,مكة المكرمة,Jeddah,Residential,366,67588.50479,دوبلاكس - سكني
2021Q1,2021,1,مكة المكرمة,Makkah,Residential,25,33303.5,دوبلاكس - سكني
2021Q1,2021,1,مكة المكرمة,Jeddah,Residential,603,34662.52632,دور - سكني
2021Q1,2021,1,مكة المكرمة,Makkah,Residential,176,19502.27344,دور - سكني
2021Q1,2021,1,مكة المكرمة,Jeddah,Residential,43362,19678.68157,شقة - سكني
2021Q1,2021,1,مكة المكرمة,Makkah,Residential,8415,16275.25356,شقة - سكني
2021Q1,2021,1,مكة المكرمة,Jeddah,Residential,680,71970.34197,فيلا - سكني
2021Q1,2021,1,مكة المكرمة,Makkah,Residential,27,31385.1875,فيلا - سكني
2021Q1,2021,1,مكة المكرمة,Jeddah,Commercial,5143,809.136262,محل - تجاري
2021Q1,2021,1,مكة المكرمة,Makkah,Commercial,1577,1552.248717,محل - تجاري
2021Q1,2021,1,مكة المكرمة,Jeddah,Commercial,769,924.455001,معرض تجاري - تجاري
2021Q1,2021,1,مكة المكرمة,Makkah,Commercial,53,1202.631958,معرض تجاري - تجاري
2021Q1,2021,1,مكة المكرمة,Jeddah,Commercial,1869,432.925497,مكتب - تجاري
2021Q1,2021,1,مكة المكرمة,Makkah,Commercial,165,332.4288,مكتب - تجاري
2021Q2,2021,2,مكة المكرمة,Jeddah,Residential,884,13514.52575,استديو - سكني
2021Q2,2021,2,مكة المكرمة,Makkah,Residential,52,8626.829268,استديو - سكني
2021Q2,2021,2,مكة المكرمة,Jeddah,Residential,121,72185.65487,دوبلاكس - سكني
2021Q2,2021,2,مكة المكرمة,Makkah,Residential,6,25000.0,دوبلاكس - سكني
2021Q2,2021,2,مكة المكرمة,Jeddah,Residential,191,32606.16,دور - سكني
2021Q2,2021,2,مكة المكرمة,Makkah,Residential,48,23662.42222,دور - سكني
2021Q2,2021,2,مكة المكرمة,Jeddah,Residential,19012,19575.19633,شقة - سكني
2021Q2,2021,2,مكة المكرمة,Makkah,Residential,3542,16107.88839,شقة - سكني
2021Q2,2021,2,مكة المكرمة,Jeddah,Residential,440,70123.11656,فيلا - سكني
2021Q2,2021,2,مكة المكرمة,Makkah,Residential,28,29746.91304,فيلا - سكني
2021Q2,2021,2,مكة المكرمة,Jeddah,Commercial,2222,806.081632,محل - تجاري
2021Q2,2021,2,مكة المكرمة,Makkah,Commercial,704,2081.615603,محل - تجاري
2021Q2,2021,2,مكة المكرمة,Jeddah,Commercial,387,942.833804,معرض تجاري - تجاري
2021Q2,2021,2,مكة المكرمة,Makkah,Commercial,25,1284.635812,معرض تجاري - تجاري
2021Q2,2021,2,مكة المكرمة,Jeddah,Commercial,729,438.506268,مكتب - تجاري
2021Q2,2021,2,مكة المكرمة,Makkah,Commercial,56,387.786581,مكتب - تجاري
2021Q3,2021,3,مكة المكرمة,Jeddah,Residential,969,13488.06196,استديو - سكني
2021Q3,2021,3,مكة المكرمة,Makkah,Residential,83,11003.13725,استديو - سكني
2021Q3,2021,3,مكة المكرمة,Jeddah,Residential,203,75435.45055,دوبلاكس - سكني
2021Q3,2021,3,مكة المكرمة,Makkah,Residential,6,36287.83333,دوبلاكس - سكني
2021Q3,2021,3,مكة المكرمة,Jeddah,Residential,435,30905.99035,دور - سكني
2021Q3,2021,3,مكة المكرمة,Makkah,Residential,203,18632.75676,دور - سكني
2021Q3,2021,3,مكة المكرمة,Jeddah,Residential,41226,20174.9951,شقة - سكني
2021Q3,2021,3,مكة المكرمة,Makkah,Residential,9460,16662.02354,شقة - سكني
2021Q3,2021,3,مكة المكرمة,Jeddah,Residential,1115,74121.36655,فيلا - سكني
